0 	0.0353096
0.0010101 	0.0353136
0.0020202 	0.0353177
0.0030303 	0.0353217
0.0040404 	0.0353258
0.00505051 	0.035329
0.00606061 	0.0353167
0.00707071 	0.0353043
0.00808081 	0.035292
0.00909091 	0.0352796
0.010101 	0.0352619
0.0111111 	0.0351957
0.0121212 	0.0351295
0.0131313 	0.0350633
0.0141414 	0.0349971
0.0151515 	0.0349184
0.0161616 	0.0347686
0.0171717 	0.0346188
0.0181818 	0.034469
0.0191919 	0.0343192
0.020202 	0.0341448
0.0212121 	0.0338715
0.0222222 	0.0335983
0.0232323 	0.033325
0.0242424 	0.0330518
0.0252525 	0.0327347
0.0262626 	0.0322858
0.0272727 	0.031837
0.0282828 	0.0313882
0.0292929 	0.0309393
0.030303 	0.0304187
0.0313131 	0.0297308
0.0323232 	0.0290428
0.0333333 	0.0283549
0.0343434 	0.0276669
0.0353535 	0.0268702
0.0363636 	0.0258717
0.0373737 	0.0248731
0.0383838 	0.0238746
0.0393939 	0.022876
0.040404 	0.0217251
0.0414141 	0.0203456
0.0424242 	0.0189661
0.0434343 	0.0175866
0.0444444 	0.0162071
0.0454545 	0.0146328
0.0464646 	0.0128206
0.0474747 	0.0110083
0.0484848 	0.00919606
0.0494949 	0.0073838
0.0505051 	0.00535222
0.0515152 	0.00310133
0.0525253 	0.000850442
0.0535354 	-0.00140045
0.0545455 	-0.00365134
0.0555556 	-0.00610166
0.0565657 	-0.00871515
0.0575758 	-0.0113286
0.0585859 	-0.0139421
0.059596 	-0.0165556
0.0606061 	-0.0192701
0.0616162 	-0.022052
0.0626263 	-0.0248338
0.0636364 	-0.0276156
0.0646465 	-0.0303975
0.0656566 	-0.0330734
0.0666667 	-0.0356923
0.0676768 	-0.0383112
0.0686869 	-0.0409301
0.069697 	-0.0435491
0.0707071 	-0.0457459
0.0717172 	-0.0477618
0.0727273 	-0.0497777
0.0737374 	-0.0517936
0.0747475 	-0.0538094
0.0757576 	-0.0550468
0.0767677 	-0.0560247
0.0777778 	-0.0570026
0.0787879 	-0.0579805
0.079798 	-0.0589584
0.0808081 	-0.0589269
0.0818182 	-0.058643
0.0828283 	-0.0583592
0.0838384 	-0.0580754
0.0848485 	-0.0577915
0.0858586 	-0.056548
0.0868687 	-0.055135
0.0878788 	-0.0537221
0.0888889 	-0.0523092
0.089899 	-0.0508962
0.0909091 	-0.048874
0.0919192 	-0.0467841
0.0929293 	-0.0446942
0.0939394 	-0.0426043
0.0949495 	-0.0405144
0.0959596 	-0.0393256
0.0969697 	-0.0381841
0.0979798 	-0.0370427
0.0989899 	-0.0359013
0.1 	-0.0347598
